   5.8728970314876416e-01	  -8.0937680012182001e-01	  -3.1018160915087306e-01	  -9.5067732135808047e-01	  -9.5162263346960885e-01	  -3.0726920357947779e-01	   7.6638606217165328e-01	   6.4238026410298976e-01	   1.7469519258194627e-01	   9.8462256204535381e-01	  -4.9861814072526039e-01	   8.6682175199961631e-01	  -9.3896317937751339e-01	   3.4401765619408486e-01	   9.7001832557122802e-01	  -2.4303178404478490e-01	  -6.9837039670947398e-02	  -9.9755841327212436e-01	   1.6499929999999999e-01	   8.4286755000000002e-01	   3.1710909999999998e-01	   2.0740575999999999e-01	   4.4222922999999997e-01	   3.1273319999999999e-01	
   7.6869322723023181e-01	   6.3961763766360535e-01	   1.8177855517925759e-01	   9.8333949217802785e-01	  -4.8922933878624725e-01	   8.7215517774692553e-01	   6.8168631376564948e-01	  -7.3164456508922449e-01	  -7.0607539249200976e-02	  -9.9750417312469053e-01	  -7.7795070007535194e-01	  -6.2832532039722055e-01	  -9.9002915080234510e-01	   1.4086263011028671e-01	   9.9198042081898319e-01	  -1.2639163228549982e-01	   5.6034884155412169e-02	   9.9842881156229135e-01	   1.0462524000000001e-02	   7.3212953999999997e-01	   1.6711422000000001e-01	   6.0415582999999995e-01	   3.1715731000000003e-01	   6.8973883000000002e-01	
  -1.0000000000000000e+00	   1.2246467991473532e-16	   1.0000000000000000e+00	  -2.4492935982947064e-16	  -1.0000000000000000e+00	   3.6739403974420594e-16	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   1.9300676999999999e-02	   6.5476144999999997e-01	   6.1597751000000001e-01	   8.3774126000000004e-01	   7.6649668999999998e-01	   1.2934366000000000e-01	
   5.3743952450311905e-01	  -8.4330229307281113e-01	  -4.2231751500372261e-01	  -9.0644796680288298e-01	  -9.9137977340899808e-01	  -1.3101963545790987e-01	  -5.0909942848745060e-01	   8.6070771572802296e-01	  -4.8163554382750234e-01	  -8.7637161234375116e-01	   9.9950018869109847e-01	   3.1612858245635672e-02	  -5.3605440584397213e-01	   8.4418343621233538e-01	   4.5222663556779785e-01	   8.9190306092255911e-01	  -9.9944694511000809e-01	  -3.3253630031509732e-02	   7.1068889999999996e-01	   6.1279459000000001e-02	   7.9750249999999995e-02	   5.3196684999999999e-01	   4.5338665000000000e-01	   4.7098298999999999e-01	
   1.2336963808358981e-01	   9.9236078741510336e-01	  -9.6955986479824818e-01	   2.4485438238349500e-01	  -3.6259813732465768e-01	  -9.3194559433943824e-01	   7.8605815780466826e-01	   6.1815254795942653e-01	   2.3577485490253763e-01	   9.7180770618249745e-01	  -4.1539266160196492e-01	   9.0964220256496209e-01	  -8.8882043559137469e-01	   4.5825564183669254e-01	  -5.1645463879465381e-01	   8.5631454855530964e-01	   7.1040605967668424e-01	   7.0379203631090292e-01	   6.9912587999999998e-01	   7.2579974999999997e-01	   6.6340076999999997e-01	   3.0489387000000001e-01	   3.6399502000000000e-01	   7.2439869999999995e-01	
  -9.1997944365882345e-01	  -3.9196660986007698e-01	   6.9272435350959649e-01	   7.2120244734381733e-01	  -3.5460488704252952e-01	  -9.3501624268541716e-01	   6.7125502922830615e-01	  -7.4122647398464248e-01	  -9.8833371471411607e-02	  -9.9510399691871099e-01	  -8.0393982453985458e-01	  -5.9471065108910559e-01	  -9.8046392936718796e-01	   1.9669896596030678e-01	  -9.0807685648894332e-01	   4.1880356100343624e-01	  -3.2700480019634554e-01	  -9.4502267731972878e-01	   9.2923156000000007e-02	   2.8058377999999998e-02	   9.1785897000000005e-01	   9.6600699000000001e-01	   7.4839339999999999e-01	   7.3308368999999998e-02	
   8.1556086895926083e-01	  -5.7867129617980484e-01	   3.3027906195516921e-01	  -9.4388333030836680e-01	  -2.7683551142484791e-01	  -9.6091732194509993e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   2.1128225000000000e-01	   8.1354989000000003e-02	   2.7375570999999999e-01	   2.8627531000000001e-01	   2.4856544000000000e-01	   1.4113587999999999e-01	
  -1.9150953739034648e-01	   9.8149075242130301e-01	  -9.2664819417707101e-01	  -3.7592967989821363e-01	   5.4643347137124798e-01	  -8.3750251424408728e-01	  -4.7369200552252980e-02	   9.9887744935955003e-01	  -9.9551231767808090e-01	  -9.4632052451670889e-02	   1.4168244580891537e-01	  -9.8991216001704097e-01	   9.8208954929756842e-01	   1.8841474772559322e-01	  -9.7131732566426421e-01	  -2.3778699052812327e-01	   9.8946063303288923e-01	   1.4480212594487030e-01	   6.8432252000000005e-01	   4.0239464000000003e-01	   3.0524896999999999e-02	   2.9940380999999999e-01	   8.7777680999999996e-01	   6.3427180000000005e-01	
  -5.2547766298433829e-01	  -8.5080739636213687e-01	  -4.4774645140903635e-01	   8.9416056458033055e-01	   9.9603918077624043e-01	  -8.8915411254719481e-02	   8.3119234291352817e-01	   5.5598497199287666e-01	   3.8176142183616041e-01	   9.2426090299094288e-01	  -1.9655800161353229e-01	   9.8049219884795347e-01	  -7.0851643359526639e-01	   7.0569431294679186e-01	   3.6263116593057837e-02	  -9.9934227688763289e-01	  -9.0980913628241245e-01	  -4.1502690941317372e-01	   6.1183394999999996e-01	   9.8822667000000003e-02	   9.7448000000000007e-02	   8.4906601999999998e-01	   6.3877778999999996e-02	   8.6474401000000001e-01	
   9.6342475087337243e-01	  -2.6797900926113638e-01	   8.5637450119083958e-01	  -5.1635522047340698e-01	   6.8668003005481393e-01	  -7.2695979003237843e-01	  -4.0190357831818430e-01	  -9.1568199378115933e-01	  -6.7694702747007829e-01	   7.3603173980435466e-01	   9.4603844366234979e-01	   3.2405441381490080e-01	  -8.3485443998850287e-02	  -9.9650899676837579e-01	  -6.3258740830805005e-01	  -7.7448897400163441e-01	  -1.4182030132457651e-01	   9.8989241947405893e-01	   2.9009073000000002e-01	   9.3451954999999998e-01	   4.8748292999999998e-01	   8.8628922999999998e-02	   2.2435531000000000e-01	   4.7303903000000003e-01	
